incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
Inc004142,Vandalism,Southeast,Maplewood,PA,6619 Oak Ave,26.925039,-118.207637,2023-06-04 05:18:30,Off0116,Joseph,Smith,2968.0,Sus00259,Barbara,Lee,35.0,Unknown,Asian,Vic00353,Charles,Miller,11.0,Unknown,863-549-3407,Unarmed,Critical,Open,Warning,1.0,17856.93,True,
Inc000129,Drug Offense,Midtown,Lakewood,NC,84 River Rd,47.544233,-119.916949,2022-01-02 06:24:13,Off0130,Mary,Jackson,9701.0,Sus00404,Donna,Allen,46.0,Female,Hispanic,Vic00508,Karen,Scott,11.0,Unknown,949-516-4571,Unknown,Medium,Open,Case Dismissed,5.0,49947.58,True,Incident At 84 River Rd. Officer Responded At Scene.
Inc004497,Fraud,West,Centerville,IL,2542 Lincoln St,36.9671225,-108.574589,2020-11-28 10:40:18,Off0123,Richard,Williams,5364.0,Sus00690,Sarah,Jackson,53.0,Female,Hispanic,Vic00265,Emily,Young,10.0,Unknown,Unknown,Unknown,Low,Pendng,Dismissed,5.0,17454.16,True,Incident At 2542 Lincoln St. Officer Responded At Scene.
Inc003656,Robbery,South,Springfield,AZ,2418 Oak Ave,42.445533,-92.607876,2023-10-26 13:42:55,Off0016,Carol,Walker,6545.0,Sus00159,Charles,Allen,28.0,Unknown,Asian,Vic00874,Barbara,Wilson,50.0,Other,Unknown,Knife,Medium,Under Investigation,No Arrest,2.0,0,False,
Inc003163,Fraud,Northwest,Oakdale,OH,2885 Oak Ave,25.54734,-121.393573,2020-05-25 23:22:17,Off0025,Sarah,Torres,8626.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00650,Sarah,Miller,49.0,Unknown,572-168-4977,Unknown,Medium,Open,Arrest Made,1.0,31277.25,False,Incident At 2885 Oak Ave. Officer Responded At Scene.
Inc003081,Burglary,Northeast,Riverside,TX,5047 Park Rd,35.308333,-94.65644,2024-09-22 16:32:37,Off0040,Charles,Wilson,9652.0,Sus00167,Barbara,Garcia,38.0,Female,Unknown,Vic00953,Carol,White,46.0,Unknown,263-673-3442,Hands,Critical,Investgation,Arrest Made,5.0,21194.26,False,
Inc003486,Drug Offense,North,Centerville,NC,8581 River Rd,25.517281,-121.693337,2023-07-02 22:18:26,Off0035,Thomas,Walker,6752.0,Sus00038,Jennifer,Walker,26.0,Male,Asian,Vic00226,Karen,Lee,49.0,Unknown,330-367-2250,Hands/Feet,Medium,Open,Unknown,2.0,42986.63,True,Incident At 8581 River Rd. Officer Responded At Scene.
Inc003138,DUI,South,Springfield,OH,6341 Sunset Blvd,27.344985,-98.511262,2019-10-06 20:30:56,Off0081,William,Walker,2307.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00741,Daniel,Wilson,36.0,Unknown,960-497-8490,Rifle,Low,Open,Warning,4.0,27692.32,False,Incident At 6341 Sunset Blvd. Officer Responded At Scene.
Inc001934,Fraud,Northwest,Springfield,OH,3787 Sunset Blvd,43.984646,-94.277615,2020-08-20 22:46:58,Off0005,Charles,Martin,7921.0,Sus00433,Nancy,Thompson,46.0,Female,Unknown,Vic00536,Jessica,Torres,45.0,Unknown,642-544-6121,Knife,Medium,Under Investigation,Case Dismissed,4.0,18216.01,False,Incident At 3787 Sunset Blvd. Officer Responded At Scene.
Inc000713,Domestic Violence,Northeast,Centerville,AZ,7906 Lincoln St,152.0854,-106.365909,2018-08-19 10:04:35,Off0033,Ashley,Moore,4468.0,Sus00310,Michael,Anderson,296.0,Female,Unknown,Vic00079,David,Harris,55.0,Male,801-244-8527,Firearm,Low,Resolved,Unknown,4.0,1731.97,False,Incident At 7906 Lincoln St. Officer Responded At Scene.
Inc000491,Domestic Violence,East,Hillcrest,TX,9233 Sunset Blvd,40.294722,-97.499421,2022-07-13 16:49:04,Off0112,Joseph,Anderson,6985.0,Sus00117,John,Martin,72.0,Unknown,Unknown,Vic00274,Ashley,Martin,30.0,Male,203-612-9552,Unknown,High,Resolved,Arrest Made,5.0,25999.99,True,Incident At 9233 Sunset Blvd. Officer Responded At Scene.
Inc002266,Assault,Southeast,Riverside,IL,8502 Park Rd,27.288913,-98.068739,04/17/2022 17:56,Off0022,Anthony,Allen,6867.0,Sus00752,Jessica,Johnson,68.0,Unknown,Other,Vic00259,Mary,Davis,80.0,Unknown,315-142-8363,Gun,Low,Open,Warning,4.0,44469.27,False,Incident At 8502 Park Rd. Officer Responded At Scene.
Inc000874,Theft/Larceny,Midtown,Fairview,OH,8030 Main St,37.80313,-101.122338,2024-04-11 22:31:41,Off0141,Richard,Hill,6342.0,Sus00048,Emily,Moore,20.0,Female,Other,Vic00765,Carol,Wilson,28.0,Unknown,614-605-1307,Knife,Low,Closed,Arrest Made,0.0,0,False,Incident At 8030 Main St. Officer Responded At Scene.
Inc003688,Cyber Crime,Southwest,Lakewood,IL,8590 Sunset Blvd,45.472464,-76.318428,2024-02-14 05:29:09,Off0014,Thomas,Brown,8672.0,Sus00518,Jennifer,Wilson,24.0,Male,Black,Vic00034,Emily,Scott,59.0,Male,362-293-8715,Knife,High,Open,Arres Made,-5.0,42071.16,False,
Inc003987,Kidnapping,West,Fairview,AZ,2835 Lincoln St,44.874448,-78.816671,2021-03-08 07:01:03,Off0089,Donna,Taylor,5999.0,Sus00652,Carol,Harris,46.0,Female,Asian,Vic00916,Karen,Taylor,53.0,Female,287-560-2228,Bat,Medium,Pending,Arrest Made,3.0,0,False,Incident At 2835 Lincoln St. Officer Responded At Scene.
Inc003309,Property Damage,South,Maplewood,NY,3943 Maple Dr,43.744483,-91.173805,2022-01-20 04:38:30,Off0129,Mary,Hall,5156.0,Sus00245,William,Wilson,44.0,Female,Hispanic,Vic00045,Nancy,Hill,42.0,Female,860-722-7295,Firearm,Critical,Closed,No Arrest,3.0,14200.38,True,
Inc002379,Homicide,Midtown,Centerville,CA,6547 Main St,43.507558,-83.438055,2023-06-21 11:51:56,Off0090,Richard,Williams,3719.0,Sus00024,Sarah,Williams,44.0,Unknown,Unknown,Vic00451,James,Miller,-38.0,Unknown,969-725-5883,Hands,Medium,Open,Arrest Made,2.0,43862.86,False,
Inc003871,Assault,Midtown,Hillcrest,TX,3665 Lincoln St,30.529852,-118.958,2020-06-06 06:40:55,Off0110,Barbara,White,1622.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00648,Michael,Young,78.0,Unknown,Unknown,Hands/Feet,High,Under Investigation,Arres Made,3.0,24240.34,True,Incident At 3665 Lincoln St. Officer Responded At Scene.
Inc001401,Homicide,Southwest,Oakdale,TX,2480 Maple Dr,47.620585,-96.729572,2020-01-10 17:54:13,Off0078,Jennifer,Brown,1459.0,Sus00555,Nancy,Thompson,68.0,Female,Unknown,Vic00905,Charles,Smith,-41.0,Unknown,302-545-7748,Hands,High,Open,Dismissed,0.0,38281.81,True,Incident At 2480 Maple Dr. Officer Responded At Scene.
Inc000082,Trespassing,West,Hillcrest,NC,4761 Maple Dr,46.187411,-115.10107,2024-01-17 02:59:53,Off0046,Thomas,Thompson,6281.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00361,Charles,Young,63.0,Unknown,965-961-9747,Gun,Critical,Pendng,No Arrest,0.0,0,True,Incident At 4761 Maple Dr. Officer Responded At Scene.
Inc001612,Burglary,Midtown,Hillcrest,IL,5891 Cedar Lane,35.460985,-82.930883,2019-03-09 13:29:37,Off0137,Mark,Wright,1508.0,Sus00514,Matthew,Green,27.0,Male,Hispanic,Vic00329,Anthony,Jackson,23.0,Unknown,938-647-4293,Unarmed,Unknown,Closed,Arrest Made,0.0,15293.28,False,Incident At 5891 Cedar Lane. Officer Responded At Scene.
Inc002833,Fraud,North,Oakdale,GA,3929 Lincoln St,26.141277,-117.049009,2023-08-22 19:54:37,Off0127,Donna,Hill,1171.0,Sus00423,Thomas,Davis,53.0,Male,Asian,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Knife,Critical,Closed,Unknown,5.0,9946.8.0,False,Incident At 3929 Lincoln St. Officer Responded At Scene.
Inc000518,Kidnapping,East,Oakdale,NY,756 Cedar Lane,25.465883,-94.65644,2023-02-23 23:35:27,Off0112,Richard,Garcia,2485.0,Sus00454,Sarah,Moore,75.0,Other,Unknown,Vic00143,James,Moore,21.0,Unknown,675-654-3897,Hands/Feet,Medium,Unknown,Case Dismissed,4.0,8804.65.0,True,Incident At 756 Cedar Lane. Officer Responded At Scene.
Inc003004,Robbery,North,Fairview,OH,1174 Sunset Blvd,43.642528,-109.034627,2024-04-17 04:34:47,Off0119,Ashley,Jones,9373.0,Sus00204,Robert,Harris,44.0,Other,Black,Vic00802,Emily,White,49.0,Unknown,Unknown,Unknown,Critical,Investgation,No Arrest,5.0,13271.92,True,Incident At 1174 Sunset Blvd. Officer Responded At Scene.
Inc001922,Sexual Assault,West,Lakewood,PA,3215 Oak Ave,29.102559,-75.75976,2024-06-21 07:12:02,Off0086,Chris,Brown,Unknown,Sus00449,Thomas,Miller,-57.0,Unknown,Hispanic,Vic00681,Mark,Davis,83.0,Male,766-668-6904,Knife,Medium,Closed,Unknown,1.0,0,False,Incident At 3215 Oak Ave. Officer Responded At Scene.
Inc002363,Homicide,Central,Oakdale,FL,7564 Lincoln St,37.679319,-93.738028,2021-12-07 06:26:08,Off0010,Michelle,Young,2455.0,Sus00723,Jennifer,Green,64.0,Unknown,Other,Vic00695,Mary,Thomas,67.0,Unknown,926-443-4377,Blunt Object,Medium,Open,Case Dismissed,5.0,12144.11,True,
Inc002389,Theft/Larceny,West,Hillcrest,AZ,6951 Lincoln St,37.699673,-70.715038,2020-12-16 07:12:25,Off0110,James,Young,3958.0,Sus00304,Michelle,Johnson,21.0,Male,White,Vic00283,James,Jones,25.0,Unknown,725-480-4949,Unknown,Medium,Pendng,Unknown,2.0,10515.12,False,
Inc002274,Vandalism,Central,Springfield,FL,6595 Main St,38.533625,-82.388392,04-10-2019,Off0002,William,Martin,3745.0,Sus00090,Michael,Miller,31.0,Male,White,Vic00557,Sarah,Wilson,49.0,Unknown,448-410-2856,Unarmed,Low,Unknown,Warning,2.0,39025.94,True,Incident At 6595 Main St. Officer Responded At Scene.
Inc003324,Armed Robbery,Northeast,Fairview,FL,9926 Oak Ave,31.084311,-80.50833,2024-08-07 20:14:11,Off0078,Daniel,Moore,4536.0,Sus00765,Sarah,Wilson,71.0,Unknown,Black,Vic00826,Barbara,Flores,71.0,Male,463-913-4468,Firearm,Medium,Pendng,Dismissed,5.0,26471.18,True,Incident At 9926 Oak Ave. Officer Responded At Scene.
Inc003196,Drug Offense,Midtown,Springfield,PA,5252 River Rd,43.654347,-90.207543,2020-09-26 03:00:36,Off0097,Sarah,Williams,7415.0,Sus00576,Chris,Moore,46.0,Unknown,Other,Vic00583,Joseph,Thomas,21.0,Male,475-503-5642,Hands/Feet,High,Pending,Arres Made,5.0,-17523.74,False,Incident At 5252 River Rd. Officer Responded At Scene.
Inc000554,Vandalism,North,Lakewood,TX,7552 Sunset Blvd,39.629177,-75.614164,2020-10-17 23:50:06,Off0024,Jessica,Thomas,9326.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00212,Nancy,Harris,34.0,Unknown,Unknown,Unknown,Medium,Closed,Unknown,1.0,35330.62,True,Incident At 7552 Sunset Blvd. Officer Responded At Scene.
Inc002757,Domestic Violence,Southeast,Maplewood,AZ,6030 Washington Ave,36.9671225,-116.939317,2021-07-31 08:05:29,Off0048,Robert,Harris,7984.0,Sus00092,John,Johnson,40.0,Unknown,Unknown,Vic00388,Matthew,Moore,80.0,Unknown,Unknown,Knife,Critical,Closed,Case Dismissed,-2.0,24599.89,True,Incident At 6030 Washington Ave. Officer Responded At Scene.
Inc001042,Property Damage,Northeast,Hillcrest,CA,4097 Park Rd,47.567635,-97.265716,2022-09-30 23:20:32,Off0076,Robert,Williams,4892.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00796,Nancy,Lee,73.0,Unknown,466-639-4584,Knife,Critical,Closed,Warning,1.0,37420.19,False,Incident At 4097 Park Rd. Officer Responded At Scene.
Inc001868,Fraud,North,Hillcrest,PA,2523 Maple Dr,34.508154,-101.342669,2020-05-24 10:37:11,Off0134,Carol,Brown,1888.0,Sus00112,Patricia,Harris,18.0,Unknown,Hispanic,Vic00545,Ashley,Brown,23.0,Male,630-379-4938,Unknown,Low,Open,Warning,2.0,6966.29,False,Incident At 2523 Maple Dr. Officer Responded At Scene.
Inc003458,Cyber Crime,North,Oakdale,IL,4858 Main St,27.146177,-76.318775,2022-01-20 07:16:37,Off0046,Karen,Lee,6045.0,Sus00149,Barbara,Moore,23.0,Unknown,Hispanic,Vic00357,Mary,Green,81.0,Unknown,457-344-6176,Unknown,Medium,Investgation,Warning Issued,1.0,21935.0,False,
Inc004181,Arson,West,Oakdale,AZ,1452 River Rd,38.158864,-120.886832,2022-11-26 03:56:17,Off0139,Jessica,Allen,4828.0,Sus00275,Anthony,Hill,35.0,Male,Black,Vic00285,Matthew,Martin,15.0,Male,233-998-2605,Firearm,Low,Pendng,Unknown,3.0,38789.48,True,Incident At 1452 River Rd. Officer Responded At Scene.
Inc001641,Theft/Larceny,West,Lakewood,TX,8505 Lincoln St,47.257326,-89.48161,2019-01-21 03:37:53,Off0070,Chris,Green,2049.0,Sus00629,Michael,Wilson,72.0,Unknown,Asian,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Blunt Object,Critical,Investgation,Warning,2.0,14513.98,True,Incident At 8505 Lincoln St. Officer Responded At Scene.
Inc001415,Assault,Midtown,Lakewood,CA,4158 Maple Dr,44.351801,-94.65644,2022-05-08 19:33:59,Off0122,Nancy,Anderson,7170.0,Sus00232,Barbara,Taylor,30.0,Unknown,Unknown,Vic00283,Karen,Green,24.0,Unknown,Unknown,Knife,Critical,Pendng,Unknown,0.0,452.56,False,Incident At 4158 Maple Dr. Officer Responded At Scene.
Inc004067,Drug Offense,East,Hillcrest,OH,1346 Main St,45.342778,-72.124012,2020-05-15 12:46:48,Off0067,Daniel,White,1211.0,Sus00591,Mark,Jones,67.0,Female,Other,Vic00330,Chris,Flores,29.0,Female,323-354-2301,Blunt Object,Medium,Pending,Warning,5.0,1377.45,True,Incident At 1346 Main St. Officer Responded At Scene.
Inc002248,Vandalism,Northwest,Oakdale,IL,5448 Oak Ave,40.2502,-112.311598,2018-07-25 03:17:22,Off0008,William,Williams,3594.0,Sus00152,Sarah,Moore,21.0,Female,Other,Vic00002,Jennifer,Brown,23.0,Unknown,262-622-2774,Hands/Feet,Medium,Resolved,Warning Issued,5.0,5749.89,True,
Inc000469,Cyber Crime,North,Lakewood,CA,4838 Elm Blvd,31.859902,-87.803269,2021-03-07 18:36:51,Off0056,Jessica,Lee,1304.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00949,Linda,White,56.0,Male,209-287-5362,Unknown,High,Pendng,Arrest Made,1.0,30502.24,Unknown,Incident At 4838 Elm Blvd. Officer Responded At Scene.
Inc000162,Fraud,West,Maplewood,GA,9604 Oak Ave,30.66527,-93.155213,2024-09-05 13:48:49,Off0033,Barbara,Young,7664.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00652,Donna,Jones,57.0,Female,Unknown,Unknown,Critical,Under Investigation,Warning,0.0,50.05,False,Incident At 9604 Oak Ave. Officer Responded At Scene.
Inc001680,Trespassing,Northwest,Lakewood,NC,7211 Washington Ave,43.894163,-77.23336,2021-11-28 22:38:02,Off0098,Karen,Allen,3448.0,Sus00300,Chris,Moore,47.0,Unknown,White,Vic00089,Mark,Garcia,-64.0,Male,Unknown,Gun,Low,Under Investigation,Unknown,-2.0,8649.67,True,Incident At 7211 Washington Ave. Officer Responded At Scene.
Inc000164,Theft/Larceny,Southeast,Hillcrest,AZ,154 Park Rd,196.9811,-82.562108,2023-10-16 09:48:36,Off0092,Michael,Williams,5967.0,Sus00736,Sarah,Anderson,17.0,Female,Hispanic,Vic00927,Nancy,Miller,-10.0,Male,853-505-2817,Hands,Critical,Under Investigation,Warning,1.0,27589.26,Unknown,Incident At 154 Park Rd. Officer Responded At Scene.
Inc000184,Trespassing,South,Fairview,NY,9437 Lincoln St,26.487342,-104.152259,2024-02-08 00:24:27,Off0098,Chris,Walker,8159.0,Sus00239,Patricia,Moore,20.0,Female,Black,Vic00349,Carol,Miller,-24.0,Unknown,576-230-6134,Bat,Critical,Unknown,Arrest Made,2.0,3094.25.0,True,
Inc003961,Theft/Larceny,South,Springfield,FL,1531 Lincoln St,39.104969,-97.309003,2019-05-20 20:51:34,Off0010,Carol,Young,5185.0,Sus00731,Richard,Johnson,68.0,Unknown,Asian,Vic00665,James,Green,76.0,Female,720-970-1298,Unknown,Low,Open,Arres Made,0.0,20450.63,False,Incident At 1531 Lincoln St. Officer Responded At Scene.
Inc004952,Theft/Larceny,South,Lakewood,NC,1226 River Rd,46.012661,-85.249074,07-12-2020,Off0138,James,Davis,8987.0,Sus00115,Mark,Young,30.0,Female,Black,Vic00406,Michelle,Flores,67.0,Unknown,805-771-3200,Blunt Object,High,Unknown,Arrest Made,0.0,101.68,True,Incident At 1226 River Rd. Officer Responded At Scene.
Inc003019,Fraud,West,Springfield,AZ,7002 Main St,39.275734,-102.360065,2021-12-12 00:40:53,Off0060,James,Hill,4249.0,Sus00644,Ashley,Jackson,59.0,Female,Hispanic,Vic00265,Susan,Torres,83.0,Other,912-295-4758,Rifle,Medium,Open,No Arrest,2.0,15423.99,False,Incident At 7002 Main St. Officer Responded At Scene.
Inc002645,DUI,Midtown,Springfield,NY,8073 Maple Dr,47.54271,-98.556558,2022-10-11 17:56:19,Off0085,Chris,Young,Unknown,Sus00106,Karen,Moore,37.0,Other,Black,Vic00446,Robert,Wright,33.0,Male,328-519-9825,Unarmed,Medium,Pendng,No Arrest,5.0,6538.32,True,Incident At 8073 Maple Dr. Officer Responded At Scene.
Inc002281,Assault,Northwest,Maplewood,TX,7852 Lincoln St,33.036671,-102.710313,2018-10-04 04:27:29,Off0027,Karen,Thomas,Unknown,Sus00440,Ashley,Hill,16.0,Male,Black,Vic00420,Nancy,Miller,65.0,Female,991-570-4294,Unknown,Low,Unknown,Warning,0.0,15136.59,True,Incident At 7852 Lincoln St. Officer Responded At Scene.
Inc002742,Arson,Southeast,Hillcrest,PA,808 Main St,39.451653,61.6058,2019-10-08 18:30:39,Off0140,Nancy,Anderson,5909.0,Sus00650,Thomas,Flores,67.0,Unknown,Asian,Vic00231,Carol,Anderson,45.0,Unknown,550-770-7885,Hands,Critical,Closed,Arrest Made,3.0,49688.78,True,Incident At 808 Main St. Officer Responded At Scene.
Inc001940,Robbery,Central,Fairview,OH,9898 Elm Blvd,37.579116,-116.358937,2020-09-27 13:04:46,Off0027,Matthew,Taylor,Unknown,Sus00484,Linda,Thomas,72.0,Unknown,Asian,Vic00091,Michael,Thomas,58.0,Unknown,347-785-1021,Blunt Object,Medium,Pendng,Unknown,3.0,4385.2,True,
Inc002018,Domestic Violence,South,Lakewood,NY,9480 Oak Ave,46.608754,-114.962198,2024-04-25 06:06:27,Off0094,Ashley,Wright,2585.0,Sus00760,Emily,Johnson,62.0,Unknown,Black,Vic00968,Susan,Davis,47.0,Male,369-734-3964,Bat,Critical,Open,Warning,5.0,10884.79,True,Incident At 9480 Oak Ave. Officer Responded At Scene.
Inc003582,Vandalism,South,Lakewood,NY,7522 Main St,33.393422,-103.973746,2021-10-03 00:27:19,Off0095,Jennifer,Harris,9656.0,Sus00084,Richard,Johnson,47.0,Unknown,Other,Vic00755,Charles,Jones,159.0,Unknown,406-576-2254,Gun,Critical,Under Investigation,Arrest Made,5.0,17116.43,True,Incident At 7522 Main St. Officer Responded At Scene.
Inc003657,DUI,South,Centerville,PA,3540 Main St,28.4239,-116.296031,02/09/2022 11:59,Off0063,Mark,Young,1916.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00683,Barbara,Taylor,61.0,Male,608-513-7603,Blunt Object,High,Open,No Arrest,0.0,7520.89,True,Incident At 3540 Main St. Officer Responded At Scene.
Inc004614,Kidnapping,West,Fairview,GA,227 Elm Blvd,40.565206,-120.189,2024-12-23 03:40:27,Off0123,William,Taylor,2687.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00852,Richard,Thompson,19.0,Female,996-250-1665,Pistol,Medium,Pendng,Unknown,0.0,17013.89,True,Incident At 227 Elm Blvd. Officer Responded At Scene.
Inc000311,Cyber Crime,North,Centerville,IL,2359 Elm Blvd,42.528502,-111.790619,2023-04-01 13:29:08,Off0099,William,Thomas,4608.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00013,Michael,Jackson,82.0,Male,627-918-3484,Unknown,Medium,Resolved,Unknown,-1.0,28.35,False,
Inc004975,Kidnapping,South,Riverside,AZ,6432 Park Rd,27.822953,-94.65644,2021-07-30 05:40:05,Off0043,Robert,Garcia,2354.0,Sus00262,Thomas,Anderson,71.0,Unknown,White,Vic00949,Daniel,White,13.0,Unknown,Unknown,Knife,Medium,Open,No Arrest,3.0,28868.93,False,Incident At 6432 Park Rd. Officer Responded At Scene.
Inc001356,Vandalism,South,Lakewood,NC,2904 Park Rd,41.719516,-100.933889,2019-01-20 12:43:16,Off0062,William,Nguyen,4184.0,Sus00246,Joseph,Williams,46.0,Unknown,Hispanic,Vic00017,David,Harris,49.0,Unknown,331-939-2128,Blunt Object,Unknown,Under Investigation,No Arrest,0.0,18994.66,True,Incident At 2904 Park Rd. Officer Responded At Scene.
Inc002190,DUI,South,Lakewood,FL,4196 Oak Ave,27.503176,-92.887201,2023-08-12 19:21:59,Off0131,Ashley,Hill,4599.0,Sus00146,Robert,Walker,39.0,Unknown,Black,Vic00827,Barbara,Johnson,77.0,Female,666-538-5640,Unarmed,Low,Resolved,Unknown,3.0,17146.41,False,Incident At 4196 Oak Ave. Officer Responded At Scene.
Inc001219,Robbery,Midtown,Springfield,OH,9868 Park Rd,42.415704,-119.797859,2021-05-02 12:23:22,Off0038,Joseph,Jones,4699.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00277,Donna,Miller,58.0,Female,313-351-9491,Unarmed,Low,Unknown,Arrest Made,3.0,0,True,
Inc002261,DUI,Central,Fairview,AZ,624 Maple Dr,32.197002,-70.08968,2023-04-03 07:30:27,Off0063,Emily,Anderson,2216.0,Sus00443,James,Johnson,33.0,Unknown,Black,Vic00912,Mark,Thomas,45.0,Female,671-316-5405,Knife,High,Unknown,Unknown,4.0,9072.35,False,Incident At 624 Maple Dr. Officer Responded At Scene.
Inc001590,Vandalism,North,Riverside,IL,5739 Elm Blvd,45.486797,-75.843168,2024-11-26 17:42:23,Off0142,Richard,Smith,7593.0,Sus00549,Donna,Williams,46.0,Unknown,Other,Vic00269,James,Green,71.0,Female,814-784-6441,Firearm,High,Open,Arres Made,4.0,13198.91,False,Incident At 5739 Elm Blvd. Officer Responded At Scene.
Inc003873,Robbery,Northwest,Fairview,PA,3879 Elm Blvd,36.9671225,-101.09631,2024-06-14 04:41:51,Off0096,Matthew,Jackson,Unknown,Sus00334,Robert,Thompson,46.0,Male,Unknown,Vic00566,Mark,Lee,68.0,Other,601-794-7085,Bat,Medium,Resolved,Arrest Made,5.0,28999.97,False,Incident At 3879 Elm Blvd. Officer Responded At Scene.
Inc003320,Theft/Larceny,Southeast,Fairview,AZ,2357 Oak Ave,27.444606,-101.240699,2018-04-29 01:43:52,Off0023,Joseph,Miller,3863.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Knife,Unknown,Pending,Unknown,2.0,21060.71,False,
Inc001027,Trespassing,Northeast,Springfield,NY,4768 Washington Ave,29.596096,-119.240475,2019-03-05 08:54:07,Off0076,John,Miller,1674.0,Sus00121,Mary,Thomas,57.0,Unknown,Other,Vic00678,William,Torres,49.0,Male,406-474-4982,Gun,Critical,Closed,Warning,5.0,24201.55,Unknown,Incident At 4768 Washington Ave. Officer Responded At Scene.
Inc000119,Domestic Violence,East,Riverside,CA,2360 Sunset Blvd,40.132314,-71.301299,2019-02-26 20:10:24,Off0022,Robert,Walker,7813.0,Sus00467,Daniel,Lee,74.0,Unknown,Unknown,Vic00185,Jessica,Thompson,67.0,Unknown,Unknown,Unknown,Critical,Open,Arres Made,3.0,42340.19,False,Incident At 2360 Sunset Blvd. Officer Responded At Scene.
Inc004295,DUI,Southwest,Riverside,FL,6364 Lincoln St,128.7853,-77.706258,2023-12-28 01:22:32,Off0008,Emily,Wilson,1833.0,Sus00582,Carol,Wilson,20.0,Unknown,White,Vic00521,Chris,Hill,10.0,Female,891-690-4142,Firearm,High,Resolved,Arrest Made,5.0,43981.78,Unknown,
Inc000629,Homicide,Central,Fairview,CA,9588 Park Rd,41.338307,-105.673908,12/06/2020 20:56,Off0116,Mary,Green,3437.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00117,John,Miller,63.0,Female,471-911-6905,Hands,Medium,Closed,No Arrest,0.0,38298.57,False,Incident At 9588 Park Rd. Officer Responded At Scene.
Inc002505,Domestic Violence,Southwest,Springfield,AZ,59 Park Rd,43.061858,-89.990206,2018-06-10 23:19:55,Off0110,Daniel,Jackson,3556.0,Sus00764,William,Flores,55.0,Male,Black,Vic00534,Sarah,Moore,20.0,Unknown,319-992-1380,Firearm,Medium,Open,Dismissed,3.0,4245.04,True,Incident At 59 Park Rd. Officer Responded At Scene.
Inc003084,Homicide,South,Maplewood,PA,2956 Maple Dr,37.780101,-94.65644,2018-08-28 00:54:20,Off0117,Mary,Williams,6057.0,Sus00743,Matthew,Jones,27.0,Unknown,Other,Vic00245,Thomas,Miller,68.0,Male,Unknown,Hands,Low,Pendng,Warning,1.0,20248.41,Unknown,Incident At 2956 Maple Dr. Officer Responded At Scene.
